Date,QUIC Canadian Fund Return,S&P/TSX Composite Total Return Index
11-14-2017,126.91,124.87
11-15-2017,126.61,124.61
11-16-2017,126.63,125.06
11-17-2017,126.96,125.56
11-20-2017,126.86,125.63
11-21-2017,127.2,126.21
11-22-2017,127.09,126.18
11-23-2017,127.12,126.21
11-24-2017,127.38,126.48
11-27-2017,126.87,125.96
11-28-2017,126.67,125.88
11-29-2017,126.5,125.45
11-30-2017,127.02,126.28
12-01-2017,127.24,126.05
12-04-2017,127.16,125.51
12-05-2017,126.7,125.09
12-06-2017,126.6,125.04
12-07-2017,127.27,125.91
12-08-2017,127.94,126.57
12-11-2017,127.87,126.65
12-12-2017,127.49,126.73
12-13-2017,127.31,126.91
12-14-2017,126.49,126.05
12-15-2017,126.22,126.25
12-18-2017,126.93,126.95
12-19-2017,127.27,126.97
12-20-2017,127.68,127.17
12-21-2017,128.34,127.36
12-22-2017,128.21,127.24
12-27-2017,128.36,127.57
12-28-2017,128.68,127.83
12-29-2017,128.69,127.79
01-02-2018,129.1,128.58
01-03-2018,129.7,129.07
01-04-2018,129.83,129.39
01-05-2018,129.01,128.89
01-08-2018,128.77,128.64
01-09-2018,129.03,128.72
01-10-2018,128.31,128.16
01-11-2018,128.7,128.46
01-12-2018,128.85,128.64
01-15-2018,129.31,129.14
01-16-2018,128.59,128.56
01-17-2018,128.56,128.8
01-18-2018,128.06,128.47
01-19-2018,128.69,129.02
01-22-2018,128.53,128.98
01-23-2018,128.75,129.05
01-24-2018,128.35,128.56
01-25-2018,127.96,127.92
01-26-2018,128.06,128.2
01-29-2018,127.21,127.06
01-30-2018,126.39,125.99
01-31-2018,126.51,126
02-01-2018,125.7,125.29
02-02-2018,123.98,123.27
02-05-2018,121.87,121.13
02-06-2018,121.96,121.36
02-07-2018,121.3,121.1
02-08-2018,119.51,119.01
02-09-2018,119.4,118.76
02-12-2018,120.7,120.4
02-13-2018,120.35,120.2
02-14-2018,121.22,121.17
02-15-2018,121.46,121.79
02-16-2018,121.82,122.15
02-20-2018,121.66,122.07
02-21-2018,122.47,122.75
02-22-2018,122.69,122.63
02-23-2018,123.94,123.67
02-26-2018,124.31,124.27
02-27-2018,124.47,123.98
02-28-2018,122.38,122.2
03-01-2018,122.54,121.83
03-02-2018,122.44,121.79
03-05-2018,123.5,123.03
03-06-2018,123.56,123.06
03-07-2018,123.3,122.52
03-08-2018,123.31,123.07
03-09-2018,123.61,123.39
03-12-2018,123.66,123.61
03-13-2018,123.72,123.95
03-14-2018,123.23,124.07
03-15-2018,123.47,124.24
03-16-2018,123.95,124.56
03-19-2018,123.4,123.59
03-20-2018,123.9,123.81
03-21-2018,124.44,124.28
03-22-2018,122.68,122.11
03-23-2018,121.42,120.73
03-26-2018,121.79,121.32
03-27-2018,121.52,120.7
03-28-2018,121.06,120.44
03-29-2018,122.53,122.01
04-02-2018,121.59,120.85
04-03-2018,122.05,120.59
04-04-2018,121.62,120.46
04-05-2018,123.02,121.98
04-06-2018,122.06,120.81
04-09-2018,121.84,121.04
04-10-2018,122.23,121.31
04-11-2018,122.49,121.28
04-12-2018,122.74,121.37
04-13-2018,123.1,121.41
04-16-2018,123.05,121.62
04-17-2018,123.34,122.05
04-18-2018,124.73,123.45
04-19-2018,124.45,122.85
04-20-2018,124.5,123.09
04-23-2018,125.27,123.63
04-24-2018,124.98,123.12
04-25-2018,125.57,123.38
04-26-2018,126.46,124.4
04-27-2018,125.9,124.68
04-30-2018,125.77,124.23
05-01-2018,125.93,124.32
05-02-2018,125.97,124.4
05-03-2018,125.44,124.34
05-04-2018,126.31,125.2
05-07-2018,126.59,125.83
05-08-2018,126.41,126.1
05-09-2018,127.39,126.65
05-10-2018,128.26,127.04
05-11-2018,128.1,127.23
05-14-2018,128.57,128.14
05-15-2018,128.74,128.25
05-16-2018,129.13,128.34
05-17-2018,129.82,128.63
05-18-2018,129.79,128.78
05-22-2018,129.5,128.65
05-23-2018,129.01,128.56
05-24-2018,128.51,128.43
05-25-2018,128.04,128.13
05-28-2018,127.64,127.65
05-29-2018,126.75,126.92
05-30-2018,127.63,127.98
05-31-2018,128,128.1
06-01-2018,126.24,128
06-04-2018,127.43,128.06
06-05-2018,127.57,128.62
06-06-2018,127.49,129.12
06-07-2018,127.71,129.24
06-08-2018,127.67,129.33
06-11-2018,127.68,129.82
06-12-2018,127.71,130.02
06-13-2018,127.36,129.84
06-14-2018,127.44,130.44
06-15-2018,126.78,130.32
06-18-2018,127.37,130.88
06-19-2018,126.92,130.34
06-20-2018,127,131.18
06-21-2018,126.5,130.5
06-22-2018,128.13,131.42
06-25-2018,126.61,129.31
06-26-2018,127.47,130.08
06-27-2018,127.8,129.72
06-28-2018,127.32,129.43
06-29-2018,127.83,130.27
07-03-2018,128.07,130.16
07-04-2018,128.31,130.49
07-05-2018,127.81,130.18
07-06-2018,128.78,131.03
07-09-2018,129.24,131.74
07-10-2018,130.03,132.51
07-11-2018,129.1,131.46
07-12-2018,129.83,132.67
07-13-2018,130.19,132.62
07-16-2018,129.67,132.09
07-17-2018,130.08,132.29
07-18-2018,130.14,131.95
07-19-2018,130.02,132.48
07-20-2018,129.42,131.62
07-23-2018,129.07,131.51
07-24-2018,129.1,131.27
07-25-2018,129.34,131.59
07-26-2018,129.65,131.87
07-27-2018,129.44,131.38
07-30-2018,129.43,131.02
07-31-2018,130.29,131.77
08-01-2018,130.14,131.31
08-02-2018,129.63,131.57
08-03-2018,129.24,131.66
08-07-2018,128.21,130.59
08-08-2018,128.22,130.82
08-09-2018,129.16,131.64
08-10-2018,128.67,130.92
08-13-2018,128.26,130.31
08-14-2018,129,131.02
08-15-2018,127.35,129.57
08-16-2018,127.48,130.19
08-17-2018,128.02,130.98
08-20-2018,128.18,131.07
08-21-2018,128.36,130.81
08-22-2018,128.83,131.21
08-23-2018,128.58,131.06
08-24-2018,128.88,131.3
08-27-2018,129.71,132.01
08-28-2018,129.09,131.32
08-29-2018,129.48,131.6
08-30-2018,129.05,131.52
08-31-2018,128.04,130.69
09-04-2018,126.96,129.88
09-05-2018,126.5,129.69
09-06-2018,126.04,129.43
09-07-2018,125.95,129.36
09-10-2018,125.84,129.1
09-11-2018,125.66,129.4
09-12-2018,125.14,129.04
09-13-2018,125.32,128.77
09-14-2018,125.34,128.86
09-17-2018,125.48,129.42
09-18-2018,126.54,130.33
09-19-2018,126.45,129.96
09-20-2018,126.62,130.49
09-21-2018,126.64,130.58
09-24-2018,126.9,130.45
09-25-2018,126.66,130.07
09-26-2018,126.74,130.14
09-27-2018,127.25,130.58
09-28-2018,126.25,129.53
10-01-2018,126.73,129.84
10-02-2018,125.69,129.14
10-03-2018,126.08,129.58
10-04-2018,125.26,129.05
10-05-2018,124.66,128.56
10-09-2018,123.88,127.89
10-10-2018,121.39,125.18
10-11-2018,119.66,123.56
10-12-2018,119.79,124.35
10-15-2018,119.18,124.31
10-16-2018,120.28,125.69
10-17-2018,120.03,125.29
10-18-2018,119.12,124.27
10-19-2018,119.77,124.81
10-22-2018,119.69,124.35
10-23-2018,119.04,123.32
10-24-2018,116.82,120.37
10-25-2018,116.88,120.5
10-26-2018,116.62,120.21
10-29-2018,115.66,118.86
10-30-2018,117.23,120.28
10-31-2018,117.6,121.4
11-01-2018,118.42,122.39
11-02-2018,118.35,122.14
11-05-2018,118.99,122.94
11-06-2018,120.07,123.55
11-07-2018,119.99,124.16
11-08-2018,120.53,124.07
11-09-2018,119.99,123.4
11-12-2018,119.05,122.45
11-13-2018,118.85,122.25
11-14-2018,118.85,122.35
11-15-2018,118.37,122.45
11-16-2018,118.58,122.53
11-19-2018,118.38,121.89
11-20-2018,116.62,120.32
11-21-2018,118.31,122.09
11-22-2018,118.4,122.08
11-23-2018,117.69,121.43
11-26-2018,117.77,121.45
11-27-2018,117.1,120.92
11-28-2018,118.35,122.75
11-29-2018,118.59,123.01
11-30-2018,118.66,123.08
12-03-2018,119.83,123.71
12-04-2018,118.36,122
12-05-2018,119.42,122.97
12-06-2018,116.9,121
12-07-2018,116.37,119.89
12-10-2018,115.82,119.38
12-11-2018,115.13,118.89
12-12-2018,116.02,119.83
12-13-2018,115.79,119.63
12-14-2018,114.79,118.38
12-17-2018,113.04,116.5
12-18-2018,113.24,116.94
12-19-2018,112.25,115.7
12-20-2018,111.93,114.71
12-21-2018,110.26,113.04
12-24-2018,109.13,111.78
12-27-2018,111.95,114.96
12-28-2018,112.62,115.55
12-31-2018,113.35,116.43
01-02-2019,114.04,116.63
01-03-2019,113.51,115.54
01-04-2019,114.79,117.28
01-07-2019,114.97,117.91
01-08-2019,115.4,118.73
01-09-2019,116.46,120.42
01-10-2019,117.25,121.22
01-11-2019,117.38,121.51
01-14-2019,117.5,121.81
01-15-2019,118.3,122.39
01-16-2019,118.72,122.92
01-17-2019,119.28,123.75
01-18-2019,120.1,124.51
01-21-2019,120.48,124.92
01-22-2019,119.2,123.94
01-23-2019,118.85,123.82
01-24-2019,119.51,124.42
01-25-2019,119.6,125.11
01-28-2019,119.89,125.21
01-29-2019,120.51,125.9
01-30-2019,120.65,126.1
01-31-2019,120.68,126.6
02-01-2019,120.23,126.32
02-04-2019,120.84,127.1
02-05-2019,121.64,127.92
02-06-2019,121.83,128
02-07-2019,121.55,127.93
02-08-2019,121.29,127.36
02-11-2019,120.64,126.83
02-12-2019,121.71,127.43
02-13-2019,122.17,127.31
02-14-2019,122.63,127.98
02-15-2019,123.83,129.14
02-19-2019,124.17,129.95
02-20-2019,124.81,130.71
02-21-2019,124.56,130.47
02-22-2019,124.97,130.58
02-25-2019,125.59,130.94
02-26-2019,125.89,131.05
02-27-2019,125.73,131.16
02-28-2019,125.02,130.59
03-01-2019,125.4,131.19
03-04-2019,124.88,130.95
03-05-2019,124.91,131.35
03-06-2019,124.51,131.4
03-07-2019,124.43,131.16
03-08-2019,124.3,130.68
03-11-2019,124.91,131.59
03-12-2019,125.31,131.85
03-13-2019,125.63,131.96
03-14-2019,124.86,131.57
03-15-2019,125.47,132
03-18-2019,126.49,132.91
03-19-2019,126.02,132.39
03-20-2019,125.96,132.22
03-21-2019,126.36,132.89
03-22-2019,125.7,131.64
03-25-2019,125.52,131.45
03-26-2019,126.34,132.18
03-27-2019,125.9,132.03
03-28-2019,125.98,132.35
03-29-2019,125.71,131.91
04-01-2019,126.97,133
04-02-2019,127.03,133.3
04-03-2019,126.95,133.43
04-04-2019,127.45,133.69
04-05-2019,128.13,134.39
04-08-2019,128.63,134.48
04-09-2019,128.04,133.98
04-10-2019,128.48,134.47
04-11-2019,128.6,134.49
04-12-2019,129.2,135.17
04-15-2019,129.81,135.45
04-16-2019,130.17,135.34
04-17-2019,130.55,135.69
04-18-2019,130.96,136.25
04-22-2019,130.4,135.97
04-23-2019,131.3,136.72
04-24-2019,130.3,136.14
04-25-2019,130.01,136.05
04-26-2019,130.09,136.36
04-29-2019,130.13,136.27
04-30-2019,130.2,136.16
05-01-2019,129.54,135.52
05-02-2019,128.74,134.76
05-03-2019,129.11,135.45
05-06-2019,129.04,135.44
05-07-2019,128.16,134.33
05-08-2019,128.42,134.66
05-09-2019,128.65,134.04
05-10-2019,128.27,133.84
05-13-2019,127.88,133.01
05-14-2019,128.87,133.85
05-15-2019,128.94,134.14
05-16-2019,129.43,135.18
05-17-2019,128.98,134.84
05-21-2019,129.66,135.04
05-22-2019,129,134.24
05-23-2019,127.9,132.93
05-24-2019,128.39,133.46
05-27-2019,129.38,134.43
05-28-2019,128.98,134.04
05-29-2019,128.48,132.68
05-30-2019,128.09,132.41
05-31-2019,127.74,131.99
06-03-2019,127.49,131.85
06-04-2019,128.38,133.09
06-05-2019,128.3,133.47
06-06-2019,128.74,133.63
06-07-2019,128.71,133.69
06-10-2019,128.53,133.57
06-11-2019,128.98,133.84
06-12-2019,128.6,133.67
06-13-2019,127.97,133.87
06-14-2019,128.45,134.39
06-17-2019,128.63,134.82
06-18-2019,130.11,136.06
06-19-2019,130.24,136.13
06-20-2019,130.86,136.65
06-21-2019,130.65,136.25
06-24-2019,130.7,136.25
06-25-2019,130.11,135
06-26-2019,130.12,134.51
06-27-2019,129.6,134.64
06-28-2019,130.16,135.32
07-02-2019,131.28,136.06
07-03-2019,131.69,136.92
07-04-2019,131.92,137.03
07-05-2019,131.78,136.64
07-08-2019,131.07,135.99
07-09-2019,132.08,136.75
07-10-2019,132.01,136.9
07-11-2019,132.14,136.61
07-12-2019,131.91,136.28
07-15-2019,132.19,136.47
07-16-2019,131.85,136.4
07-17-2019,131.68,136.25
07-18-2019,131.75,136.34
07-19-2019,131.83,136.27
07-22-2019,131.94,136.55
07-23-2019,132.48,136.99
07-24-2019,132.8,137.41
07-25-2019,131.78,136.39
07-26-2019,131.93,136.74
07-29-2019,131.91,136.42
07-30-2019,131.77,136.23
07-31-2019,131.98,135.78
08-01-2019,131.27,135.54
08-02-2019,130.44,134.67
08-06-2019,129.73,133.66
08-07-2019,129.92,134.62
08-08-2019,130.7,135.77
08-09-2019,130.13,135.25
08-12-2019,129.17,134.39
08-13-2019,129.74,135.33
08-14-2019,128.02,132.9
08-15-2019,127.94,132.63
08-16-2019,128.63,133.76
08-19-2019,129.72,135.08
08-20-2019,128.75,134.33
08-21-2019,129.33,135.14
08-22-2019,128.98,134.7
08-23-2019,127.59,132.91
08-26-2019,127.76,133.42
08-27-2019,128.29,134.15
08-28-2019,129.11,134.88
08-29-2019,130.06,135.89
08-30-2019,130.23,136.37
09-03-2019,129.96,136.06
09-04-2019,130.24,136.48
09-05-2019,131.11,137.53
09-06-2019,130.6,137.24
09-09-2019,130.94,136.93
09-10-2019,131.84,137.28
09-11-2019,132.13,137.9
09-12-2019,132.6,138.21
09-13-2019,132.59,138.6
09-16-2019,134.12,139.18
09-17-2019,134.5,139.87
09-18-2019,134.16,139.59
09-19-2019,134.5,140.07
09-20-2019,135.13,140.42
09-23-2019,135.05,140.15
09-24-2019,134.76,139.59
09-25-2019,134.45,139.47
09-26-2019,134.4,139.57
09-27-2019,133.96,138.91
09-30-2019,133.99,138.68
10-01-2019,132.95,136.92
10-02-2019,131.57,135.78
10-03-2019,132.03,136.27
10-04-2019,132.59,136.94
10-07-2019,132.5,136.73
10-08-2019,131.4,135.64
10-09-2019,131.63,136.44
10-10-2019,132.06,136.79
10-11-2019,132.44,136.74
10-15-2019,132.88,136.76
10-16-2019,133.15,136.84
10-17-2019,133.1,136.83
10-18-2019,132.82,136.42
10-21-2019,133.11,136.77
10-22-2019,133.28,136.55
10-23-2019,132.11,136.17
10-24-2019,132,136.46
10-25-2019,132.38,136.76
10-28-2019,132.3,136.61
10-29-2019,132.72,136.87
10-30-2019,133.13,137.59
10-31-2019,133.44,137.48
11-01-2019,133.52,138.41
11-04-2019,134.68,139.04
11-05-2019,134.93,139.14
11-06-2019,135.16,139.68
11-07-2019,136.72,140.18
11-08-2019,136.75,140.78
11-11-2019,136.74,140.83
11-12-2019,137.02,141.05
11-13-2019,137.35,141.46
11-14-2019,137.86,141.67
11-15-2019,138.75,142.14
11-18-2019,138.76,142.15
11-19-2019,138.39,142.04
11-20-2019,138.31,142
11-21-2019,138.31,141.97
11-22-2019,138.24,141.6
11-25-2019,139,142.26
11-26-2019,138.46,142.31
11-27-2019,139.05,142.85
11-28-2019,139.24,143.04
11-29-2019,138.98,142.42
12-02-2019,138.55,141.98
12-03-2019,137.64,141.24
12-04-2019,137.75,141.29
12-05-2019,137.39,140.94
12-06-2019,138.73,142.15
12-09-2019,138.35,141.77
12-10-2019,138.32,141.83
12-11-2019,137.99,141.74
12-12-2019,138.22,141.82
12-13-2019,138.26,142.35
12-16-2019,138.58,142.81
12-17-2019,139,142.96
12-18-2019,138.66,142.6
12-19-2019,139.1,142.87
12-20-2019,139.31,143.33
12-23-2019,139.58,143.42
12-24-2019,139.77,143.9
12-27-2019,139.69,143.81
12-30-2019,139.49,143.36
12-31-2019,139.28,143.07
01-02-2020,139.54,143.37
01-03-2020,139.71,143.09
01-06-2020,140.44,143.49
01-07-2020,140.96,144.01
01-08-2020,140.72,144.01
01-09-2020,141.18,144.66
01-10-2020,141.24,144.65
01-13-2020,141.17,145.14
01-14-2020,141.5,145.65
01-15-2020,141.93,146.17
01-16-2020,142.55,146.78
01-17-2020,142.79,147.4
01-20-2020,143.13,147.72
01-21-2020,142.72,147.52
01-22-2020,142.8,147.75
01-23-2020,142.9,147.94
01-24-2020,142.21,147.56
01-27-2020,141.14,146.53
01-28-2020,141.48,147.02
01-29-2020,141.29,147.11
01-30-2020,141.42,146.97
01-31-2020,140.09,145.56
02-03-2020,140.48,146.08
02-04-2020,141.57,147.2
02-05-2020,142.88,148.37
02-06-2020,143.97,149.26
02-07-2020,143.42,148.41
02-10-2020,143.66,149.12
02-11-2020,143.95,149.43
02-12-2020,143.98,149.9
02-13-2020,143.32,149.91
02-14-2020,143.53,150.15
02-18-2020,143.96,150.24
02-19-2020,144.61,150.8
02-20-2020,144.58,150.96
02-21-2020,143.3,150.11
02-24-2020,140.95,147.8
02-25-2020,138.14,144.55
02-26-2020,137.08,143.42
02-27-2020,134.86,140.76
02-28-2020,131.28,136.97
03-02-2020,132.38,139.43
03-03-2020,131.14,138.38
03-04-2020,133.1,141.38
03-05-2020,131.57,139.49
03-06-2020,129.21,136.3
03-09-2020,117.84,122.34
03-10-2020,121.14,126.11
03-11-2020,116.15,120.32
03-12-2020,104.71,105.48
03-13-2020,113.02,115.74
03-16-2020,103.13,104.31
03-17-2020,106.18,107.05
03-18-2020,99.27,98.92
03-19-2020,102.33,102.74
03-20-2020,99.09,100.06
03-23-2020,94.82,94.79
03-24-2020,103.74,106.14
03-25-2020,107.58,110.94
03-26-2020,109.66,112.95
03-27-2020,105.05,107.19
03-30-2020,108.21,110.29
03-31-2020,111.56,113.17
04-01-2020,109.3,108.92
04-02-2020,111.29,110.8
04-03-2020,109.49,109.45
04-06-2020,113.24,115.05
04-07-2020,113.87,115.23
04-08-2020,116.21,117.95
04-09-2020,117.13,120
04-13-2020,116.28,119.23
04-14-2020,117.72,120.78
04-15-2020,115.97,118.24
04-16-2020,114.63,117.74
04-17-2020,118.53,121.64
04-20-2020,118.12,121.88
04-21-2020,115.41,118.09
04-22-2020,117.14,121.13
04-23-2020,117.25,120.82
04-24-2020,118.06,122.26
04-27-2020,120.69,124.14
04-28-2020,122.3,125.46
04-29-2020,126.54,129.13
04-30-2020,123.4,125.38
05-01-2020,121.5,124.02
05-04-2020,122.04,125.09
05-05-2020,122.67,125.65
05-06-2020,122.35,125.82
05-07-2020,122.49,125.84
05-08-2020,123.71,126.97
05-11-2020,124.29,128.13
05-12-2020,122.77,126.24
05-13-2020,119.45,123.04
05-14-2020,120.31,123.21
05-15-2020,120.71,124.34
05-19-2020,123.58,126.44
05-20-2020,124.74,127.4
05-21-2020,124.15,126.46
05-22-2020,123.7,126.72
05-25-2020,125.11,128.09
05-26-2020,126.99,128.73
05-27-2020,128.32,129.78
05-28-2020,127.93,129.79
05-29-2020,127.22,129.2
06-01-2020,127.94,129.57
06-02-2020,129.46,130.92
06-03-2020,131.43,132.48
06-04-2020,132.11,132.08
06-05-2020,134.65,134.85
06-08-2020,136.48,135.91
06-09-2020,134.68,134.75
06-10-2020,132.34,133.62
06-11-2020,127.11,128.12
06-12-2020,128.32,129.94
06-15-2020,128.96,130.82
06-16-2020,130.04,132.16
06-17-2020,129.07,131.42
06-18-2020,128.95,131.86
06-19-2020,128.36,131.81
06-22-2020,128.61,132.18
06-23-2020,129.32,132.59
06-24-2020,127.29,130.29
06-25-2020,128.05,131.59
06-26-2020,126.14,129.45
06-29-2020,127.27,131.31
06-30-2020,127.87,132.38
07-02-2020,129.29,133.29
07-03-2020,128.93,133.07
07-06-2020,128.93,133.76
07-07-2020,127.77,133.13
07-08-2020,127.52,133.42
07-09-2020,126.56,132.99
07-10-2020,127.95,134.23
07-13-2020,128.11,133.6
07-14-2020,129.69,135.9
07-15-2020,132.77,137.22
07-16-2020,132.93,136.89
07-17-2020,133.54,137.74
07-20-2020,132.96,138.25
07-21-2020,134.09,138.08
07-22-2020,133.91,138.15
07-23-2020,133.07,136.85
07-24-2020,133.12,136.76
07-27-2020,133.29,138.17
07-28-2020,133.54,137.83
07-29-2020,134.78,139.31
07-30-2020,134.24,139.38
07-31-2020,133.93,138.31
08-04-2020,136.87,140.01
08-05-2020,137.76,141.16
08-06-2020,138.7,141.82
08-07-2020,140.18,141.53
08-10-2020,141.55,142.05
08-11-2020,141.43,141.12
08-12-2020,141.94,141.79
08-13-2020,141.2,141.51
08-14-2020,141.12,141.41
08-17-2020,141.64,142.62
08-18-2020,141.23,142.38
08-19-2020,141.68,141.97
08-20-2020,142.02,142.24
08-21-2020,141.6,141.48
08-24-2020,143.41,142.42
08-25-2020,143.5,142.36
08-26-2020,143.8,143.85
08-27-2020,143.72,143.35
08-28-2020,143.38,143.2
08-31-2020,141.04,141.56
09-01-2020,141.57,142.69
09-02-2020,143.06,143.15
09-03-2020,141.33,141.04
09-04-2020,140.49,139.06
09-08-2020,139.59,138.09
09-09-2020,141.13,140.55
09-10-2020,139.8,138.85
09-11-2020,140.32,139.17
09-14-2020,141.74,140.42
09-15-2020,143.31,141.03
09-16-2020,143.48,139.87
09-17-2020,143.53,139.49
09-18-2020,142.77,139.09
09-21-2020,139.96,137.23
09-22-2020,140.97,138.62
09-23-2020,138.77,135.82
09-24-2020,139.3,136.65
09-25-2020,140.53,138.02
09-28-2020,142.33,139.54
09-29-2020,141.28,139.42
09-30-2020,141.5,138.64
10-01-2020,142,139.19
10-02-2020,142.34,139.31
10-05-2020,144.06,141.19
10-06-2020,143.33,139.7
10-07-2020,145.35,141.35
10-08-2020,146.88,142.35
10-09-2020,146.42,142.6
10-13-2020,146.75,142.15
10-14-2020,146.54,141.68
10-15-2020,147.92,142.07
10-16-2020,147.44,141.53
10-19-2020,146.44,140.12
10-20-2020,147,140.11
10-21-2020,147.16,139.74
10-22-2020,148.74,140.18
10-23-2020,148.92,140.49
10-26-2020,146.25,138.55
10-27-2020,145.8,138.05
10-28-2020,142.32,134.3
10-29-2020,143.52,135.05
10-30-2020,143.05,134.32
11-02-2020,144.3,135.33
11-03-2020,145.67,137.42
11-04-2020,145.89,137.93
11-05-2020,147.54,140.51
11-06-2020,147.76,140.38
11-09-2020,153.9,142.05
11-10-2020,155.09,143.25
11-11-2020,156.45,144.62
11-12-2020,153.44,143.07
11-13-2020,154.28,143.88
11-16-2020,156.37,145.73
11-17-2020,157.06,146.25
11-18-2020,156.9,145.75
11-19-2020,156.25,145.94
11-20-2020,157.31,146.92
11-23-2020,159.2,147.57
11-24-2020,162.28,149.17
11-25-2020,162.28,149.51
11-26-2020,163.08,149.84
11-27-2020,162.78,150.3
11-30-2020,160.22,148.52
12-01-2020,159.61,149.44
12-02-2020,159.47,150.01
12-03-2020,159.77,150.36
12-04-2020,161.1,151.42
12-07-2020,161.02,151.96
12-08-2020,161.27,152.51
12-09-2020,160.39,151.84
12-10-2020,161.12,152.15
12-11-2020,160.21,151.77
12-14-2020,158.88,150.44
12-15-2020,159.73,151.47
12-16-2020,159.02,152
12-17-2020,159.62,152.74
12-18-2020,159.21,151.73
12-21-2020,158.65,151.44
12-22-2020,158.43,151.89
12-23-2020,159.29,152.26
12-24-2020,159.55,152.57
12-29-2020,158.76,151.87
12-30-2020,159.83,152.05
12-31-2020,159.08,151.08
01-04-2021,159.89,151.96
01-05-2021,162.3,153.31
01-06-2021,163.94,154.57
01-07-2021,164.77,156.39
01-08-2021,164.64,156.51
01-11-2021,163.78,155.58
01-12-2021,163.87,156.02
01-13-2021,163.34,155.58
01-14-2021,163.16,155.79
01-15-2021,162.71,155.36
01-18-2021,162.9,155.67
01-19-2021,163.63,155.78
01-20-2021,162.98,156.3
01-21-2021,162.61,155.46
01-22-2021,162.57,154.85
01-25-2021,162.44,155.47
01-26-2021,161.03,154.37
01-27-2021,158.4,151.29
01-28-2021,159.87,153.33
01-29-2021,157.12,150.59
02-01-2021,159.32,153.69
02-02-2021,160.6,155.27
02-03-2021,160.8,155.63
02-04-2021,162.46,156.73
02-05-2021,162.91,157.54
02-08-2021,164.27,159.23
02-09-2021,163.88,159.91
02-10-2021,163.5,160.34
02-11-2021,162.87,159.89
02-12-2021,164.64,160.49
02-16-2021,164.23,160.77
02-17-2021,163.45,159.75
02-18-2021,163.62,158.87
02-19-2021,162.63,159.83
02-22-2021,162.05,160.15
02-23-2021,162.64,159.4
02-24-2021,164,160.75
02-25-2021,162.12,158.54
02-26-2021,161.09,157.16
03-01-2021,163.65,159.25
03-02-2021,163.59,160.33
03-03-2021,164.53,159.47
03-04-2021,164.09,157.79
03-05-2021,166.2,160.02
03-08-2021,166.89,160.69
03-09-2021,167.38,161.96
03-10-2021,168.85,162.78
03-11-2021,169.88,164.13
03-12-2021,169.52,164.26
03-15-2021,169.49,165.16
03-16-2021,168.43,164.47
03-17-2021,169.81,165.42
03-18-2021,168.02,164.18
03-19-2021,168.83,164.34
03-22-2021,168.71,164.01
03-23-2021,166.71,162.74
03-24-2021,167.61,162.39
03-25-2021,167.77,162.61
03-26-2021,169.02,163.55
03-29-2021,168.84,163.26
03-30-2021,168.75,163.29
03-31-2021,167.97,163.24
04-01-2021,170,165.77
04-05-2021,170.71,166.16
04-06-2021,171.22,166.83
04-07-2021,170.75,167.05
04-08-2021,171.61,168.01
04-09-2021,171.53,168
04-12-2021,171.54,167.77
04-13-2021,171.12,167.79
04-14-2021,171.37,167.52
04-15-2021,172.08,168.83
04-16-2021,172.3,169.09
04-19-2021,172.07,167.8
04-20-2021,170.32,166.38
04-21-2021,170.62,167.37
04-22-2021,170.38,166.4
04-23-2021,171.1,167.02
04-26-2021,172.29,167.62
04-27-2021,171.99,167.66
04-28-2021,172.85,169.25
04-29-2021,172.64,168.38
04-30-2021,171.79,167.15
05-03-2021,173.15,168.06
05-04-2021,173.16,167.84
05-05-2021,175.21,168.92
05-06-2021,174.98,168.75
05-07-2021,176.77,170.34
05-10-2021,177.04,169.37
05-11-2021,175.37,168.6
05-12-2021,173.51,167.15
05-13-2021,173.22,167.5
05-14-2021,175.35,169.54
05-17-2021,176.69,170.51
05-18-2021,176.51,170.8
05-19-2021,174.54,170.02
05-20-2021,174.88,171.14
05-21-2021,175.24,171.02
05-25-2021,175.35,171.36
05-26-2021,177.35,172.96
05-27-2021,178.22,173.25
05-28-2021,179.17,173.96
05-31-2021,179.47,172.9
06-01-2021,181.95,175.06
06-02-2021,181.9,175.02
06-03-2021,182.33,174.79
06-04-2021,183.76,175.56
06-07-2021,182.92,175.61
06-08-2021,183.26,175.91
06-09-2021,182.73,175.4
06-10-2021,183.12,175.81
06-11-2021,184.45,176.59
06-14-2021,184.27,176.83
06-15-2021,184.37,177.48
06-16-2021,183.15,177.48
06-17-2021,179.79,176.75
06-18-2021,179.14,175.49
06-21-2021,181.02,176.87
06-22-2021,181.63,177.27
06-23-2021,181.49,176.95
06-24-2021,181.17,177.42
06-25-2021,181.95,177.6
06-28-2021,180.9,176.86
06-29-2021,182.06,177.24
06-30-2021,183.51,177.19
07-02-2021,184.25,177.72
07-05-2021,185.37,178.28
07-06-2021,184.79,178.44
07-07-2021,185.9,178.36
07-08-2021,185.52,176.44
07-09-2021,186.82,178.17
07-12-2021,186.59,177.95
07-13-2021,186.17,178.28
07-14-2021,185.13,177.2
07-15-2021,185.31,177.52
07-16-2021,184.08,175.77
07-19-2021,180.67,173.5
07-20-2021,182.94,175.4
07-21-2021,184.79,176.88
07-22-2021,184.49,176.77
07-23-2021,184.03,177.67
07-26-2021,184.4,177.46
07-27-2021,184.15,177.54
07-28-2021,184.28,178.04
07-29-2021,185.84,178.77
07-30-2021,185.83,178.61
08-03-2021,185.7,179.3
08-04-2021,186.06,178.99
